table_name	col_name	data_type
ACC_LOG_DTL_IX	access_instant	decimal(16,6)
ACC_LOG_DTL_IX	process_id	string
ACC_LOG_DTL_IX	data_mnemonic_id	string
ACC_LOG_DTL_IX	string_value	string
ACC_LOG_DTL_IX	integer_value	decimal(18,0)
ACC_LOG_DTL_IX	dl_load_dt	date
ACC_LOG_DTL_IX	dl_load_ts	timestamp
ACC_LOG_DTL_IX_2022	access_instant	decimal(16,6)
ACC_LOG_DTL_IX_2022	process_id	string
ACC_LOG_DTL_IX_2022	data_mnemonic_id	string
ACC_LOG_DTL_IX_2022	string_value	string
ACC_LOG_DTL_IX_2022	integer_value	decimal(18,0)
ACC_LOG_DTL_IX_2022	dl_load_dt	date
ACC_LOG_DTL_IX_2022	dl_load_ts	timestamp
ACC_LOG_DTL_IX_2023	access_instant	decimal(16,6)
ACC_LOG_DTL_IX_2023	process_id	string
ACC_LOG_DTL_IX_2023	data_mnemonic_id	string
ACC_LOG_DTL_IX_2023	string_value	string
ACC_LOG_DTL_IX_2023	integer_value	decimal(18,0)
ACC_LOG_DTL_IX_2023	dl_load_dt	date
ACC_LOG_DTL_IX_2023	dl_load_ts	timestamp
ACC_LOG_DTL_IX_2024	access_instant	decimal(16,6)
ACC_LOG_DTL_IX_2024	process_id	string
ACC_LOG_DTL_IX_2024	data_mnemonic_id	string
ACC_LOG_DTL_IX_2024	string_value	string
ACC_LOG_DTL_IX_2024	integer_value	decimal(18,0)
ACC_LOG_DTL_IX_2024	dl_load_dt	date
ACC_LOG_DTL_IX_2024	dl_load_ts	timestamp
ACC_LOG_DTL_IX_2025	access_instant	decimal(16,6)
ACC_LOG_DTL_IX_2025	process_id	string
ACC_LOG_DTL_IX_2025	data_mnemonic_id	string
ACC_LOG_DTL_IX_2025	string_value	string
ACC_LOG_DTL_IX_2025	integer_value	decimal(18,0)
ACC_LOG_DTL_IX_2025	dl_load_dt	date
ACC_LOG_DTL_IX_2025	dl_load_ts	timestamp
ACC_LOG_DTL_IX_2026	access_instant	decimal(16,6)
ACC_LOG_DTL_IX_2026	process_id	string
ACC_LOG_DTL_IX_2026	data_mnemonic_id	string
ACC_LOG_DTL_IX_2026	string_value	string
ACC_LOG_DTL_IX_2026	integer_value	decimal(18,0)
ACC_LOG_DTL_IX_2026	dl_load_dt	date
ACC_LOG_DTL_IX_2026	dl_load_ts	timestamp
ACC_LOG_DTL_NI	access_instant	decimal(16,6)
ACC_LOG_DTL_NI	process_id	string
ACC_LOG_DTL_NI	data_mnemonic_id	string
ACC_LOG_DTL_NI	string_value	string
ACC_LOG_DTL_NI	integer_value	decimal(18,0)
ACC_LOG_DTL_NI	dl_load_dt	date
ACC_LOG_DTL_NI	dl_load_ts	timestamp
ACC_LOG_DTL_NI_2024	access_instant	decimal(16,6)
ACC_LOG_DTL_NI_2024	process_id	string
ACC_LOG_DTL_NI_2024	data_mnemonic_id	string
ACC_LOG_DTL_NI_2024	string_value	string
ACC_LOG_DTL_NI_2024	integer_value	decimal(18,0)
ACC_LOG_DTL_NI_2024	dl_load_dt	date
ACC_LOG_DTL_NI_2024	dl_load_ts	timestamp
ACC_LOG_DTL_NI_2025	access_instant	decimal(16,6)
ACC_LOG_DTL_NI_2025	process_id	string
ACC_LOG_DTL_NI_2025	data_mnemonic_id	string
ACC_LOG_DTL_NI_2025	string_value	string
ACC_LOG_DTL_NI_2025	integer_value	decimal(18,0)
ACC_LOG_DTL_NI_2025	dl_load_dt	date
ACC_LOG_DTL_NI_2025	dl_load_ts	timestamp
ACC_LOG_DTL_NI_2026	access_instant	decimal(16,6)
ACC_LOG_DTL_NI_2026	process_id	string
ACC_LOG_DTL_NI_2026	data_mnemonic_id	string
ACC_LOG_DTL_NI_2026	string_value	string
ACC_LOG_DTL_NI_2026	integer_value	decimal(18,0)
ACC_LOG_DTL_NI_2026	dl_load_dt	date
ACC_LOG_DTL_NI_2026	dl_load_ts	timestamp
ACC_LOG_MTLDTL_IX	access_instant	decimal(16,6)
ACC_LOG_MTLDTL_IX	process_id	string
ACC_LOG_MTLDTL_IX	data_mnemonic_id	string
ACC_LOG_MTLDTL_IX	identifier	string
ACC_LOG_MTLDTL_IX	string_value	string
ACC_LOG_MTLDTL_IX	integer_value	decimal(18,0)
ACC_LOG_MTLDTL_IX	dl_load_dt	date
ACC_LOG_MTLDTL_IX	dl_load_ts	timestamp
ACC_LOG_MTLDTL_IX_2022	access_instant	decimal(16,6)
ACC_LOG_MTLDTL_IX_2022	process_id	string
ACC_LOG_MTLDTL_IX_2022	data_mnemonic_id	string
ACC_LOG_MTLDTL_IX_2022	identifier	string
ACC_LOG_MTLDTL_IX_2022	string_value	string
ACC_LOG_MTLDTL_IX_2022	integer_value	decimal(18,0)
ACC_LOG_MTLDTL_IX_2022	dl_load_dt	date
ACC_LOG_MTLDTL_IX_2022	dl_load_ts	timestamp
ACC_WRKF_DTL_IX_2023	access_instant	decimal(16,6)
ACC_WRKF_DTL_IX_2023	process_id	string
ACC_WRKF_DTL_IX_2023	data_mnemonic_id	string
ACC_WRKF_DTL_IX_2023	string_value	string
ACC_WRKF_DTL_IX_2023	integer_value	decimal(18,0)
ACC_WRKF_DTL_IX_2023	dl_load_dt	date
ACC_WRKF_DTL_IX_2023	dl_load_ts	timestamp
ACC_WRKF_DTL_IX_2024	access_instant	decimal(16,6)
ACC_WRKF_DTL_IX_2024	process_id	string
ACC_WRKF_DTL_IX_2024	data_mnemonic_id	string
ACC_WRKF_DTL_IX_2024	string_value	string
ACC_WRKF_DTL_IX_2024	integer_value	decimal(18,0)
ACC_WRKF_DTL_IX_2024	dl_load_dt	date
ACC_WRKF_DTL_IX_2024	dl_load_ts	timestamp
ACCESS_LOG	access_instant	decimal(16,6)
ACCESS_LOG	process_id	string
ACCESS_LOG	access_time	timestamp
ACCESS_LOG	metric_id	decimal(18,0)
ACCESS_LOG	user_id	string
ACCESS_LOG	workstation_id	string
ACCESS_LOG	pat_id	string
ACCESS_LOG	csn	decimal(18,0)
ACCESS_LOG	access_action_c	int
ACCESS_LOG	deployment_id	string
ACCESS_LOG	audit_session_id	string
ACCESS_LOG	dl_load_dt	date
ACCESS_LOG	dl_load_ts	timestamp
ACCESS_LOG_2019	access_instant	decimal(16,6)
ACCESS_LOG_2019	process_id	string
ACCESS_LOG_2019	access_time	timestamp
ACCESS_LOG_2019	metric_id	decimal(18,0)
ACCESS_LOG_2019	user_id	string
ACCESS_LOG_2019	workstation_id	string
ACCESS_LOG_2019	pat_id	string
ACCESS_LOG_2019	csn	decimal(18,0)
ACCESS_LOG_2019	access_action_c	int
ACCESS_LOG_2019	deployment_id	string
ACCESS_LOG_2019	audit_session_id	string
ACCESS_LOG_2019	dl_load_dt	date
ACCESS_LOG_2019	dl_load_ts	timestamp
ACCESS_LOG_2020	access_instant	decimal(16,6)
ACCESS_LOG_2020	process_id	string
ACCESS_LOG_2020	access_time	timestamp
ACCESS_LOG_2020	metric_id	decimal(18,0)
ACCESS_LOG_2020	user_id	string
ACCESS_LOG_2020	workstation_id	string
ACCESS_LOG_2020	pat_id	string
ACCESS_LOG_2020	csn	decimal(18,0)
ACCESS_LOG_2020	access_action_c	int
ACCESS_LOG_2020	deployment_id	string
ACCESS_LOG_2020	audit_session_id	string
ACCESS_LOG_2020	dl_load_dt	date
ACCESS_LOG_2020	dl_load_ts	timestamp
ACCESS_LOG_2021	access_instant	decimal(16,6)
ACCESS_LOG_2021	process_id	string
ACCESS_LOG_2021	access_time	timestamp
ACCESS_LOG_2021	metric_id	decimal(18,0)
ACCESS_LOG_2021	user_id	string
ACCESS_LOG_2021	workstation_id	string
ACCESS_LOG_2021	pat_id	string
ACCESS_LOG_2021	csn	decimal(18,0)
ACCESS_LOG_2021	access_action_c	int
ACCESS_LOG_2021	deployment_id	string
ACCESS_LOG_2021	audit_session_id	string
ACCESS_LOG_2021	dl_load_dt	date
ACCESS_LOG_2021	dl_load_ts	timestamp
ACCESS_LOG_2022	access_instant	decimal(16,6)
ACCESS_LOG_2022	process_id	string
ACCESS_LOG_2022	access_time	timestamp
ACCESS_LOG_2022	metric_id	decimal(18,0)
ACCESS_LOG_2022	user_id	string
ACCESS_LOG_2022	workstation_id	string
ACCESS_LOG_2022	pat_id	string
ACCESS_LOG_2022	csn	decimal(18,0)
ACCESS_LOG_2022	access_action_c	int
ACCESS_LOG_2022	deployment_id	string
ACCESS_LOG_2022	audit_session_id	string
ACCESS_LOG_2022	dl_load_dt	date
ACCESS_LOG_2022	dl_load_ts	timestamp
ACCESS_LOG_2023	access_instant	decimal(16,6)
ACCESS_LOG_2023	process_id	string
ACCESS_LOG_2023	access_time	timestamp
ACCESS_LOG_2023	metric_id	decimal(18,0)
ACCESS_LOG_2023	user_id	string
ACCESS_LOG_2023	workstation_id	string
ACCESS_LOG_2023	pat_id	string
ACCESS_LOG_2023	csn	decimal(18,0)
ACCESS_LOG_2023	access_action_c	int
ACCESS_LOG_2023	deployment_id	string
ACCESS_LOG_2023	audit_session_id	string
ACCESS_LOG_2023	dl_load_dt	date
ACCESS_LOG_2023	dl_load_ts	timestamp
ACCESS_LOG_2024	access_instant	decimal(16,6)
ACCESS_LOG_2024	process_id	string
ACCESS_LOG_2024	access_time	timestamp
ACCESS_LOG_2024	metric_id	decimal(18,0)
ACCESS_LOG_2024	user_id	string
ACCESS_LOG_2024	workstation_id	string
ACCESS_LOG_2024	pat_id	string
ACCESS_LOG_2024	csn	decimal(18,0)
ACCESS_LOG_2024	access_action_c	int
ACCESS_LOG_2024	deployment_id	string
ACCESS_LOG_2024	audit_session_id	string
ACCESS_LOG_2024	dl_load_dt	date
ACCESS_LOG_2024	dl_load_ts	timestamp
ACCESS_LOG_2025	access_instant	decimal(16,6)
ACCESS_LOG_2025	process_id	string
ACCESS_LOG_2025	access_time	timestamp
ACCESS_LOG_2025	metric_id	decimal(18,0)
ACCESS_LOG_2025	user_id	string
ACCESS_LOG_2025	workstation_id	string
ACCESS_LOG_2025	pat_id	string
ACCESS_LOG_2025	csn	decimal(18,0)
ACCESS_LOG_2025	access_action_c	int
ACCESS_LOG_2025	deployment_id	string
ACCESS_LOG_2025	audit_session_id	string
ACCESS_LOG_2025	dl_load_dt	date
ACCESS_LOG_2025	dl_load_ts	timestamp
ACCESS_LOG_2026	access_instant	decimal(16,6)
ACCESS_LOG_2026	process_id	string
ACCESS_LOG_2026	access_time	timestamp
ACCESS_LOG_2026	metric_id	decimal(18,0)
ACCESS_LOG_2026	user_id	string
ACCESS_LOG_2026	workstation_id	string
ACCESS_LOG_2026	pat_id	string
ACCESS_LOG_2026	csn	decimal(18,0)
ACCESS_LOG_2026	access_action_c	int
ACCESS_LOG_2026	deployment_id	string
ACCESS_LOG_2026	audit_session_id	string
ACCESS_LOG_2026	dl_load_dt	date
ACCESS_LOG_2026	dl_load_ts	timestamp
ACCESS_LOG_ARCHIVED	access_instant	decimal(16,6)
ACCESS_LOG_ARCHIVED	process_id	string
ACCESS_LOG_ARCHIVED	access_time	timestamp
ACCESS_LOG_ARCHIVED	metric_id	decimal(18,0)
ACCESS_LOG_ARCHIVED	user_id	string
ACCESS_LOG_ARCHIVED	workstation_id	string
ACCESS_LOG_ARCHIVED	pat_id	string
ACCESS_LOG_ARCHIVED	csn	decimal(18,0)
ACCESS_LOG_ARCHIVED	access_action_c	int
ACCESS_LOG_ARCHIVED	deployment_id	string
ACCESS_LOG_ARCHIVED	audit_session_id	string
ACCESS_LOG_ARCHIVED	dl_load_dt	date
ACCESS_LOG_ARCHIVED	dl_load_ts	timestamp
ACCESS_LOG_METRIC	metric_id	decimal(18,0)
ACCESS_LOG_METRIC	metric_name	string
ACCESS_LOG_METRIC	cnt_metric_evnt_c	int
ACCESS_LOG_METRIC	norm_factor	decimal(12,0)
ACCESS_LOG_METRIC	metric_desc	string
ACCESS_LOG_METRIC	metric_type_c	int
ACCESS_LOG_METRIC	metric_group_c	int
ACCESS_LOG_METRIC	metric_action_c	int
ACCESS_LOG_METRIC	metric_log_type_c	int
ACCESS_LOG_METRIC	access_log_type_c	int
ACCESS_LOG_METRIC	metric_evnt_typ_c	int
ACCESS_LOG_METRIC	metric_ovrmtrc_id	decimal(18,0)
ACCESS_LOG_METRIC	metric_status_c	int
ACCESS_LOG_METRIC	metric_wrkf_typ_c	int
ACCESS_LOG_METRIC	cm_phy_owner_id	string
ACCESS_LOG_METRIC	cm_log_owner_id	string
ACCESS_LOG_METRIC	event_action_type_c	int
ACCESS_LOG_METRIC	event_act_subtype_c	int
ACCESS_LOG_METRIC	dl_load_dt	date
ACCESS_LOG_METRIC	dl_load_ts	timestamp
ACCESS_LOG_MNEM	data_mnemonic_id	string
ACCESS_LOG_MNEM	data_desc	string
ACCESS_LOG_MNEM	data_indexed_c	int
ACCESS_LOG_MNEM	data_ini_item	string
ACCESS_LOG_MNEM	values_per_evnt_c	int
ACCESS_LOG_MNEM	cm_phy_owner_id	string
ACCESS_LOG_MNEM	cm_log_owner_id	string
ACCESS_LOG_MNEM	dl_load_dt	date
ACCESS_LOG_MNEM	dl_load_ts	timestamp
ACCESS_LOG_VW	access_instant	decimal(16,6)
ACCESS_LOG_VW	process_id	string
ACCESS_LOG_VW	access_time	timestamp
ACCESS_LOG_VW	metric_id	decimal(18,0)
ACCESS_LOG_VW	user_id	string
ACCESS_LOG_VW	workstation_id	string
ACCESS_LOG_VW	pat_id	string
ACCESS_LOG_VW	csn	decimal(18,0)
ACCESS_LOG_VW	access_action_c	int
ACCESS_LOG_VW	deployment_id	string
ACCESS_LOG_VW	audit_session_id	string
ACCESS_LOG_VW	dl_load_dt	date
ACCESS_LOG_VW	dl_load_ts	timestamp
ACCESS_WRKF_2023	ACCESS_INSTANT	double
ACCESS_WRKF_2023	PROCESS_ID	string
ACCESS_WRKF_2023	ACCESS_TIME	timestamp
ACCESS_WRKF_2023	METRIC_ID	int
ACCESS_WRKF_2023	USER_ID	string
ACCESS_WRKF_2023	WORKSTATION_ID	string
ACCESS_WRKF_2023	PAT_ID	string
ACCESS_WRKF_2023	CSN	bigint
ACCESS_WRKF_2023	ACCESS_ACTION_C	int
ACCESS_WRKF_2023	DEPLOYMENT_ID	int
ACCESS_WRKF_2023	AUDIT_SESSION_ID	string
ACCESS_WRKF_2024	access_instant	double
ACCESS_WRKF_2024	process_id	string
ACCESS_WRKF_2024	access_time	timestamp
ACCESS_WRKF_2024	metric_id	int
ACCESS_WRKF_2024	user_id	string
ACCESS_WRKF_2024	workstation_id	string
ACCESS_WRKF_2024	pat_id	string
ACCESS_WRKF_2024	csn	bigint
ACCESS_WRKF_2024	access_action_c	int
ACCESS_WRKF_2024	deployment_id	int
ACCESS_WRKF_2024	audit_session_id	string
ACCESS_WRKF_2024	dl_load_dt	date
ACCESS_WRKF_2024	dl_load_ts	timestamp
ACUITY_CONFIG	acuity_system_id	decimal(18,0)
ACUITY_CONFIG	cm_phy_owner_id	string
ACUITY_CONFIG	cm_log_owner_id	string
ACUITY_CONFIG	acuity_system_name	string
ACUITY_CONFIG	record_status_c	int
ACUITY_CONFIG	display_name	string
ACUITY_CONFIG	display_column_id	decimal(18,0)
ACUITY_CONFIG	discol_id_stock_ti	decimal(18,0)
ACUITY_CONFIG	disid_tm_sinc_revi	decimal(18,0)
ACUITY_CONFIG	scoring_sys_pg_id	decimal(18,0)
ACUITY_CONFIG	inst_noadd_edt_dttm	timestamp
ACUITY_CONFIG	inst_rec_updt_dttm	timestamp
ACUITY_CONFIG	metric_template_c	int
ACUITY_CONFIG	metric_desc	string
ACUITY_CONFIG	grp_cat_c	int
ACUITY_CONFIG	format_type_c	int
ACUITY_CONFIG	direction_c	int
ACUITY_CONFIG	goal	int
ACUITY_CONFIG	goal_text	string
ACUITY_CONFIG	metric_data_type_c	int
ACUITY_CONFIG	background_only_yn	string
ACUITY_CONFIG	scale_min	int
ACUITY_CONFIG	scale_max	int
ACUITY_CONFIG	radar_definition	decimal(18,0)
ACUITY_CONFIG	metric_app_c	int
ACUITY_CONFIG	acuity_rec_type_c	int
ACUITY_CONFIG	model_algorithm_c	int
ACUITY_CONFIG	flo_meas_id	string
ACUITY_CONFIG	template_id	string
ACUITY_CONFIG	data_to_rdi_yn	string
ACUITY_CONFIG	data_valid_time	int
ACUITY_CONFIG	scr_filter_rule_id	string
ACUITY_CONFIG	model_usage_date	timestamp
ACUITY_CONFIG	model_parent_id	decimal(18,0)
ACUITY_CONFIG	model_override_yn	string
ACUITY_CONFIG	model_external_endpoint_id	decimal(18,0)
ACUITY_CONFIG	model_major_train	string
ACUITY_CONFIG	batch_simple_action_id	decimal(18,0)
ACUITY_CONFIG	model_database	string
ACUITY_CONFIG	no_database_yn	string
ACUITY_CONFIG	display_null_as_hyphen_yn	string
ACUITY_CONFIG	batch_resub_freq_c	int
ACUITY_CONFIG	batch_resub_period_low_num	int
ACUITY_CONFIG	batch_resub_period_high_num	int
ACUITY_CONFIG	batch_resub_interval_num	int
ACUITY_CONFIG	batch_resub_start_time	timestamp
ACUITY_CONFIG	batch_resub_end_time	timestamp
ACUITY_CONFIG	primary_model_res_type_c	int
ACUITY_CONFIG	model_reg_score_rule_id	string
ACUITY_CONFIG	model_database_item	int
ACUITY_CONFIG	model_max_enty_num	int
ACUITY_CONFIG	aiservices_type_c	int
ACUITY_CONFIG	cloud_archive_yn	string
ACUITY_CONFIG	nl_platform_ident	string
ACUITY_CONFIG	model_ensemble_cnt	int
ACUITY_CONFIG	feedback_yn	string
ACUITY_CONFIG	dl_load_dt	date
ACUITY_CONFIG	dl_load_ts	timestamp
ACUITY_CONFIG	usage_tracking_yn	string
ACUITY_CONFIG	workload_trtmnt_team_rel_c	string
ACUITY_CONFIG	points_per_hour	decimal(15,4)
ACUITY_CONFIG	model_dashboard_id	decimal(18,0)
ACUITY_CONFIG	feedback_details_prnt_grp_id	decimal(18,0)
ACUITY_RULE_SCORE	registry_data_id	decimal(18,0)
ACUITY_RULE_SCORE	contact_date_real	double
ACUITY_RULE_SCORE	line	int
ACUITY_RULE_SCORE	contact_date	timestamp
ACUITY_RULE_SCORE	rule_id	string
ACUITY_RULE_SCORE	rule_score	decimal(18,5)
ACUITY_RULE_SCORE	rule_type_c	int
ACUITY_RULE_SCORE	score_calc_utc_dttm	timestamp
ACUITY_RULE_SCORE	adv_model_options	string
ACUITY_RULE_SCORE	dl_load_dt	date
ACUITY_RULE_SCORE	dl_load_ts	timestamp
ALERT	alt_id	decimal(18,0)
ALERT	cm_phy_owner_id	string
ALERT	cm_log_owner_id	string
ALERT	alert_desc	string
ALERT	med_alert_type_c	int
ALERT	pat_id	string
ALERT	pat_csn	decimal(18,0)
ALERT	med_vendor_c	int
ALERT	bpa_locator_id	decimal(18,0)
ALERT	general_alt_type_c	int
ALERT	immun_id	decimal(18,0)
ALERT	mar_duplicate_yn	string
ALERT	update_date	timestamp
ALERT	rec_archived_yn	string
ALERT	pump_id	string
ALERT	mar_action_c	string
ALERT	med_alert_subtype_c	int
ALERT	nba_locator_id	decimal(18,0)
ALERT	nba_pat_id	string
ALERT	nba_prov_id	string
ALERT	nba_guarantor_acct_id	decimal(18,0)
ALERT	nba_prospect_record_id	decimal(18,0)
ALERT	nba_submitter_record_id	decimal(18,0)
ALERT	blood_alert_bucket_c	int
ALERT	record_status_c	int
ALERT	bpa_is_pat_facing_yn	string
ALERT	dl_load_dt	date
ALERT	dl_load_ts	timestamp
ALERT	ord_valid_lpp_id	decimal(18,0)
ALERT	expected_wkfl_actvties_c	int
ALERT	med_advisory_record_id	decimal(18,0)
ALERT	med_advisory_type_c	int
ALERT	hm_topic_id	decimal(18,0)
ALERT	protocol_id	decimal(18,0)
ALERT	order_group_id	decimal(18,0)
ALERT	med_advisory_user_feedback_c	int
ALERT	med_advisory_user_comment	string
ALERT_ACTION	alert_id	decimal(18,0)
ALERT_ACTION	contact_date_real	double
ALERT_ACTION	line	int
ALERT_ACTION	contact_date	timestamp
ALERT_ACTION	action_type_c	int
ALERT_ACTION	action_ident	string
ALERT_ACTION	action_name	string
ALERT_ACTION	action_parent_row	int
ALERT_ACTION	action_outcome_c	int
ALERT_ACTION	alt_csn_id	decimal(18,0)
ALERT_ACTION	action_freq_c	int
ALERT_ACTION	dl_load_dt	date
ALERT_ACTION	dl_load_ts	timestamp
ALL_CATEGORIES	ini	string
ALL_CATEGORIES	item	decimal(19,1)
ALL_CATEGORIES	value_c	string
ALL_CATEGORIES	name	string
ALL_CATEGORIES	title	string
ALL_CATEGORIES	abbr	string
ALL_CATEGORIES	internal_id	string
ALL_CATEGORIES	is_active_yn	string
ALL_CATEGORIES	dl_load_dt	date
ALL_CATEGORIES	dl_load_ts	timestamp
ALLERGY	allergy_id	decimal(18,0)
ALLERGY	pat_id	string
ALLERGY	allergen_id	decimal(18,0)
ALLERGY	description	string
ALLERGY	reaction	string
ALLERGY	date_noted	timestamp
ALLERGY	status	string
ALLERGY	entered_date	timestamp
ALLERGY	entry_user_id	string
ALLERGY	severity_c	int
ALLERGY	update_date	timestamp
ALLERGY	cm_phy_owner_id	string
ALLERGY	cm_log_owner_id	string
ALLERGY	allergy_severity_c	int
ALLERGY	alrgy_status_c	int
ALLERGY	alrgy_dlet_rsn_c	int
ALLERGY	alrgy_dlt_cmt	string
ALLERGY	contra_exp_dt	timestamp
ALLERGY	alrgy_entered_dttm	timestamp
ALLERGY	allergy_synonym	string
ALLERGY	rec_archived_yn	string
ALLERGY	allergy_certainty_c	int
ALLERGY	allergy_source_c	int
ALLERGY	allergy_pat_csn	decimal(18,0)
ALLERGY	alrgy_est_start_date_val	string
ALLERGY	allergy_noted_date_accuracy_c	int
ALLERGY	dl_load_dt	date
ALLERGY	dl_load_ts	timestamp
ALLERGY	alrgy_transmtl_utc_dttm	timestamp
ALLERGY_FLAG	pat_id	string
ALLERGY_FLAG	line	int
ALLERGY_FLAG	cm_phy_owner_id	string
ALLERGY_FLAG	cm_log_owner_id	string
ALLERGY_FLAG	alrgy_flag_yn	string
ALLERGY_FLAG	alrgy_flg_upd_by_id	string
ALLERGY_FLAG	alrgy_flag_upd_dttm	timestamp
ALLERGY_FLAG	dl_load_dt	date
ALLERGY_FLAG	dl_load_ts	timestamp
ALLERGY_REACTIONS	allergy_id	decimal(18,0)
ALLERGY_REACTIONS	line	int
ALLERGY_REACTIONS	reaction_c	int
ALLERGY_REACTIONS	update_date	timestamp
ALLERGY_REACTIONS	cm_phy_owner_id	string
ALLERGY_REACTIONS	cm_log_owner_id	string
ALLERGY_REACTIONS	dl_load_dt	date
ALLERGY_REACTIONS	dl_load_ts	timestamp
ALT_HISTORY	alt_id	decimal(18,0)
ALT_HISTORY	alt_date_real	double
ALT_HISTORY	alt_csn_id	decimal(18,0)
ALT_HISTORY	contact_date	timestamp
ALT_HISTORY	cm_ct_owner_id	string
ALT_HISTORY	user_intset_csn	decimal(18,0)
ALT_HISTORY	sys_intset_csn	decimal(18,0)
ALT_HISTORY	alt_status_c	int
ALT_HISTORY	user_id	string
ALT_HISTORY	alt_action_inst	timestamp
ALT_HISTORY	alt_group_info	string
ALT_HISTORY	shown_place_c	int
ALT_HISTORY	overall_ovr_rsn_c	int
ALT_HISTORY	overall_ovr_cmnt	string
ALT_HISTORY	spec_ovr_rsn_c	int
ALT_HISTORY	spec_ovr_cmnt	string
ALT_HISTORY	immunization_lpl_id	decimal(18,0)
ALT_HISTORY	bpa_fup_async_frq_c	int
ALT_HISTORY	bpa_fup_ib_freq_c	int
ALT_HISTORY	importance_lvl_c	string
ALT_HISTORY	provider_type_c	string
ALT_HISTORY	was_shown_c	int
ALT_HISTORY	specific_defr_rsn_c	int
ALT_HISTORY	scanned_barcode	string
ALT_HISTORY	ndc_csn_id	string
ALT_HISTORY	barcode_erx_id	decimal(18,0)
ALT_HISTORY	barcode_ord_id	decimal(18,0)
ALT_HISTORY	pat_csn_id	decimal(18,0)
ALT_HISTORY	alert_type_ovtime_c	int
ALT_HISTORY	sign_off_emp_id	string
ALT_HISTORY	sign_off_datetime	timestamp
ALT_HISTORY	sign_off_comment	string
ALT_HISTORY	dosing_weight	decimal(12,3)
ALT_HISTORY	wt_record_datetime	timestamp
ALT_HISTORY	wt_source_c	int
ALT_HISTORY	wt_comments	string
ALT_HISTORY	dosing_height	decimal(12,3)
ALT_HISTORY	ht_record_datetime	timestamp
ALT_HISTORY	ht_source_c	int
ALT_HISTORY	dosing_bsa	decimal(12,3)
ALT_HISTORY	bsa_source_c	int
ALT_HISTORY	bsa_calc_detail	string
ALT_HISTORY	geri_alrt_sev_lvl_c	int
ALT_HISTORY	pedi_alrt_sev_lvl_c	int
ALT_HISTORY	prc_manage_level_c	int
ALT_HISTORY	alert_allergen_id	decimal(18,0)
ALT_HISTORY	allergy_level_c	int
ALT_HISTORY	inact_ingred_ind_yn	string
ALT_HISTORY	inact_review_yn	string
ALT_HISTORY	alert_root_aller_id	decimal(18,0)
ALT_HISTORY	alert_med_class_id	decimal(18,0)
ALT_HISTORY	patient_dep_id	decimal(18,0)
ALT_HISTORY	alert_allergy_id	decimal(18,0)
ALT_HISTORY	int_dtms_fddb_id	decimal(18,0)
ALT_HISTORY	drug_int_basic_id	decimal(18,0)
ALT_HISTORY	drug_int_svrty_c	int
ALT_HISTORY	drug_int_fddb_svr_c	int
ALT_HISTORY	drug_int_basiclvl_c	int
ALT_HISTORY	drug_int_nddf_svr_c	string
ALT_HISTORY	drug_int_gs_svr_c	int
ALT_HISTORY	dup_alert_cls_c	int
ALT_HISTORY	dup_alert_allow	int
ALT_HISTORY	dup_alert_sign_c	int
ALT_HISTORY	ivchek_csn	decimal(18,0)
ALT_HISTORY	ivchek_csrating_c	int
ALT_HISTORY	ivchek_solution_num	int
ALT_HISTORY	iv_test_result_c	int
ALT_HISTORY	preg_alrt_sig_lvl_c	int
ALT_HISTORY	lact_alrt_sev_lvl_c	int
ALT_HISTORY	drug_dis_sev_nddf_c	int
ALT_HISTORY	pa_ptcode_c	int
ALT_HISTORY	pa_fda_c	int
ALT_HISTORY	pa_briggs_c	int
ALT_HISTORY	la_code_c	int
ALT_HISTORY	la_rating_c	int
ALT_HISTORY	la_aap_c	int
ALT_HISTORY	tpn_component_val	decimal(18,2)
ALT_HISTORY	tpn_comp_unit_c	int
ALT_HISTORY	tpn_range_min	decimal(18,2)
ALT_HISTORY	tpn_range_max	decimal(18,2)
ALT_HISTORY	tpn_component_c	int
ALT_HISTORY	drug_int_gs_wfg_yn	string
ALT_HISTORY	drug_int_gs_pres_yn	string
ALT_HISTORY	drug_int_gs_rxtx_yn	string
ALT_HISTORY	drug_int_gs_rx_yn	string
ALT_HISTORY	dm_alert_sign_c	int
ALT_HISTORY	bpa_trgr_action_c	int
ALT_HISTORY	contact_num	int
ALT_HISTORY	is_nonfiltered_yn	string
ALT_HISTORY	allergy_replace_id	decimal(18,0)
ALT_HISTORY	drug_allergy_grp_c	int
ALT_HISTORY	overridden_int_id	decimal(18,0)
ALT_HISTORY	int_manage_code_c	int
ALT_HISTORY	bpa_ack_sde_id	decimal(18,0)
ALT_HISTORY	bpa_ack_sde_ctxt_id	decimal(18,0)
ALT_HISTORY	bpa_ack_sde_value	string
ALT_HISTORY	default_gest_age	int
ALT_HISTORY	order_context_c	int
ALT_HISTORY	bpa_ack_app_opt_c	int
ALT_HISTORY	bpa_ack_lockout_tm	int
ALT_HISTORY	dl_load_dt	date
ALT_HISTORY	dl_load_ts	timestamp
ALT_HISTORY_2	alt_id	decimal(18,0)
ALT_HISTORY_2	alt_csn_id	decimal(18,0)
ALT_HISTORY_2	filterout_reason_c	int
ALT_HISTORY_2	dup_alert_ing_c	int
ALT_HISTORY_2	dup_alert_group_c	int
ALT_HISTORY_2	vendor_external_id	string
