table_name	col_name	data_type
INHERITEDRELEVANTVARIANTSVALUES	transcript	string
INHERITEDRELEVANTVARIANTSVALUES	variantDescription	string
INHERITEDRELEVANTVARIANTSVALUES	clinicalSignificance	string
INHERITEDRELEVANTVARIANTSVALUES	disease	string
INHERITEDRELEVANTVARIANTSVALUES	chromosome	bigint
INHERITEDRELEVANTVARIANTSVALUES	ref	string
INHERITEDRELEVANTVARIANTSVALUES	alt	string
INHERITEDRELEVANTVARIANTSVALUES	pos	bigint
INHERITEDRELEVANTVARIANTSVALUES	tempusOrderId	string
INHERITEDRELEVANTVARIANTSVALUES	accessionId	string
INHERITEDRELEVANTVARIANTSVALUES	test_code	string
INHERITEDRELEVANTVARIANTSVALUES	test_name	string
INHERITEDRELEVANTVARIANTSVALUES	tempusId	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	gene	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	geneDescription	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	display	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	hgncId	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	entrezId	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	mutationEffect	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	hgvs_p	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	hgvs_pfull	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	hgvs_c	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	transcript	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	variantDescription	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	clinicalSignificance	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	disease	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	chromosome	bigint
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	ref	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	alt	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	pos	bigint
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	tempusOrderId	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	accessionId	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	test_code	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	test_name	string
INHERITEDVARIANTSOFUNKNOWNSIGNIFICANCEVALUES	tempusId	string
IPS_V2	detailedInterpretation_description	string
IPS_V2	detailedInterpretation_header	string
IPS_V2	detailedInterpretation_listCancerTypes	string
IPS_V2	interpretation_description	string
IPS_V2	interpretation_header	string
IPS_V2	results_call	string
IPS_V2	results_description	string
IPS_V2	results_header	string
IPS_V2	results_leftThreshold	int
IPS_V2	results_rightThreshold	int
IPS_V2	results_score	int
IPS_V2	tempusId	string
IPS_V2	reportId	string
LAB	name	string
LAB	streetAddress	string
LAB	city	string
LAB	state	string
LAB	zip	string
LAB	email	string
LAB	cliaNo	string
LAB	labDirectorName	string
LAB	labDirectorTitle	string
LAB	labMedicalDirector	string
LAB	tempusId	string
LAB	reportId	string
LOH_V2	percentageCohortSpecificGenomeWideLohThreshold	string
LOH_V2	percentageGenomeWideLoh	string
LOH_V2	tempusId	string
LOH_V2	reportId	string
LOWCOVERAGEAMPLICONS	amplicon	string
LOWCOVERAGEAMPLICONS	display	string
LOWCOVERAGEAMPLICONS	hgncId	string
LOWCOVERAGEAMPLICONS	entrezId	string
LOWCOVERAGEAMPLICONS	tempusOrderId	string
LOWCOVERAGEAMPLICONS	accessionId	string
LOWCOVERAGEAMPLICONS	test_code	string
LOWCOVERAGEAMPLICONS	test_name	string
LOWCOVERAGEAMPLICONS	tempusId	string
LTP_V2	results_header	string
LTP_V2	results_description	string
LTP_V2	footnote	string
LTP_V2	tempusId	string
LTP_V2	reportId	string
METADATA	copyright	string
METADATA	editDate	string
METADATA	editDescription	string
METADATA	editorName	string
METADATA	schemaVersion	string
METADATA	disclaimer	string
METADATA	tempusId	string
METADATA	reportId	string
MICROSATELLITEINSTABILITY_THERAPIES	therapy	string
MICROSATELLITEINSTABILITY_THERAPIES	drugClass	string
MICROSATELLITEINSTABILITY_THERAPIES	tissue	string
MICROSATELLITEINSTABILITY_THERAPIES	evidenceType	string
MICROSATELLITEINSTABILITY_THERAPIES	association	string
MICROSATELLITEINSTABILITY_THERAPIES	status	string
MICROSATELLITEINSTABILITY_THERAPIES	url	string
MICROSATELLITEINSTABILITY_THERAPIES	pubMedId	string
MICROSATELLITEINSTABILITY_THERAPIES	fdaApproved	boolean
MICROSATELLITEINSTABILITY_THERAPIES	isOnLabel	boolean
MICROSATELLITEINSTABILITY_THERAPIES	tempusOrderId	string
MICROSATELLITEINSTABILITY_THERAPIES	accessionId	string
MICROSATELLITEINSTABILITY_THERAPIES	test_code	string
MICROSATELLITEINSTABILITY_THERAPIES	test_name	string
MICROSATELLITEINSTABILITY_THERAPIES	tempusId	string
MICROSATELLITEINSTABILITY_V2	notes	string
MICROSATELLITEINSTABILITY_V2	status	string
MICROSATELLITEINSTABILITY_V2	tempusId	string
MICROSATELLITEINSTABILITY_V2	reportId	string
MRD_MINIMALRESIDUALDISEASE_V2	code	string
MRD_MINIMALRESIDUALDISEASE_V2	system	string
MRD_MINIMALRESIDUALDISEASE_V2	description	string
MRD_MINIMALRESIDUALDISEASE_V2	interpretation_code	string
MRD_MINIMALRESIDUALDISEASE_V2	interpretation_system	string
MRD_MINIMALRESIDUALDISEASE_V2	interpretation_result_code	string
MRD_MINIMALRESIDUALDISEASE_V2	interpretation_result_system	string
MRD_MINIMALRESIDUALDISEASE_V2	interpretation_result_display	string
MRD_MINIMALRESIDUALDISEASE_V2	tempusId	string
MRD_MINIMALRESIDUALDISEASE_V2	reportId	string
MRD_RESULTTIMELINE_V2	result_code	string
MRD_RESULTTIMELINE_V2	result_system	string
MRD_RESULTTIMELINE_V2	result_display	string
MRD_RESULTTIMELINE_V2	sampleCollectionDate	string
MRD_RESULTTIMELINE_V2	tempusId	string
MRD_RESULTTIMELINE_V2	reportId	string
NOCALL_V2	results_header	string
NOCALL_V2	results_description	string
NOCALL_V2	results_classification	string
NOCALL_V2	interpretation_header	string
NOCALL_V2	interpretation_description	string
NOCALL_V2	footnote	string
NOCALL_V2	tempusId	string
NOCALL_V2	reportId	string
NOTES_V2	critical_notes	string
NOTES_V2	noncritical_notes	string
NOTES_V2	tempusId	string
NOTES_V2	reportId	string
ORDER	institution	string
ORDER	physician	string
ORDER	tempusOrderId	string
ORDER	accessionId	string
ORDER	test_code	string
ORDER	test_name	string
ORDER	test_description	string
ORDER	tempusId	string
ORDER	reportId	string
ORDER	referenceGenome	string
PATIENT	tempusId	string
PATIENT	firstname	string
PATIENT	lastname	string
PATIENT	emrid	string
PATIENT	sex	string
PATIENT	dateofbirth	string
PATIENT	diagnosis	string
PATIENT	diagnosisDate	string
PATIENT	reportId	string
PERTINENTNEGATIVEGENES	gene	string
PERTINENTNEGATIVEGENES	symbol	string
PERTINENTNEGATIVEGENES	hgncId	string
PERTINENTNEGATIVEGENES	entrezId	string
PERTINENTNEGATIVEGENES	tempusOrderId	string
PERTINENTNEGATIVEGENES	accessionId	string
PERTINENTNEGATIVEGENES	test_code	string
PERTINENTNEGATIVEGENES	test_name	string
PERTINENTNEGATIVEGENES	tempusId	string
PERTINENTNEGATIVES_V2	notes	string
PERTINENTNEGATIVES_V2	variants	string
PERTINENTNEGATIVES_V2	tempusId	string
PERTINENTNEGATIVES_V2	reportId	string
PERTINENTNEGATIVES_VARIANTS_V2	gene	string
PERTINENTNEGATIVES_VARIANTS_V2	symbol	string
PERTINENTNEGATIVES_VARIANTS_V2	hgncId	string
PERTINENTNEGATIVES_VARIANTS_V2	entrezId	string
PERTINENTNEGATIVES_VARIANTS_V2	tempusId	string
PERTINENTNEGATIVES_VARIANTS_V2	reportId	string
PURIST_V2	results_header	string
PURIST_V2	results_description	string
PURIST_V2	results_classification	string
PURIST_V2	interpretation_header	string
PURIST_V2	interpretation_description	string
PURIST_V2	footnote	string
PURIST_V2	tempusId	string
PURIST_V2	reportId	string
REPORT	bioinfopipeline	string
REPORT	modifiesReportId	string
REPORT	notes	string
REPORT	reportId	string
REPORT	signingPathologist	string
REPORT	signoutDate	string
REPORT	workflow_reportStatus	string
REPORT	workflow_details	string
REPORT	workflow_reportType	string
REPORT	tempusId	string
RESULTS	tumorMutationalBurden	string
RESULTS	tumorMutationBurdenPercentile	string
RESULTS	microsatelliteInstability_status	string
RESULTS	inheritedRelevantVariants_note	string
RESULTS	inheritedIncidentalFindings_note	string
RESULTS	inheritedVariantsOfUnknownSignificance_note	string
RESULTS	ihcFindings_antigen_name	string
RESULTS	ihcFindings_antigen_pdl1clone	string
RESULTS	ihcFindings_mmr_interpretation	string
RESULTS	hrdFindings_hrdAnalysisType	string
RESULTS	hrdFindings_hrdResult	string
RESULTS	hrdFindings_loh_details_percentageGenomeWideLoh	string
RESULTS	hrdFindings_loh_details_percentageCohortSpecificGenomeWideLohThreshold	string
RESULTS	hrdFindings_RNAExpression_details_hrdScore	string
RESULTS	hrdFindings_RNAExpression_details_threshold	string
RESULTS	hrdFindings_BRCADoubleHit	string
RESULTS	tempusId	string
RESULTS	reportId	string
RNA_V2	notes	string
RNA_V2	variants	string
RNA_V2	tempusId	string
RNA_V2	reportId	string
RNA_VARIANTS_V2	gene	string
RNA_VARIANTS_V2	mechanism	string
RNA_VARIANTS_V2	hgncId	string
RNA_VARIANTS_V2	entrezId	string
RNA_VARIANTS_V2	tempusId	string
RNA_VARIANTS_V2	reportId	string
RNAEXPRESSION_V2	hrdScore	string
RNAEXPRESSION_V2	threshold	int
RNAEXPRESSION_V2	tempusId	string
RNAEXPRESSION_V2	reportId	string
RNAFINDINGS	gene	string
RNAFINDINGS	hgncId	string
RNAFINDINGS	entrezId	string
RNAFINDINGS	mechanism	string
RNAFINDINGS	tempusOrderId	string
RNAFINDINGS	accessionId	string
RNAFINDINGS	test_code	string
RNAFINDINGS	test_name	string
RNAFINDINGS	tempusId	string
RNAFINDINGS_THERAPIES	gene	string
RNAFINDINGS_THERAPIES	therapy	string
RNAFINDINGS_THERAPIES	tissue	string
RNAFINDINGS_THERAPIES	variant	string
RNAFINDINGS_THERAPIES	evidenceType	string
RNAFINDINGS_THERAPIES	association	string
RNAFINDINGS_THERAPIES	status	string
RNAFINDINGS_THERAPIES	url	string
RNAFINDINGS_THERAPIES	pubMedId	string
RNAFINDINGS_THERAPIES	fdaApproved	boolean
RNAFINDINGS_THERAPIES	isOnLabel	boolean
RNAFINDINGS_THERAPIES	tempusOrderId	string
RNAFINDINGS_THERAPIES	accessionId	string
RNAFINDINGS_THERAPIES	test_code	string
RNAFINDINGS_THERAPIES	test_name	string
RNAFINDINGS_THERAPIES	tempusId	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	gene	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	geneDescription	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	display	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	hgncId	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	entrezId	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	gene5	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	gene5Display	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	gene5hgncId	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	gene5entrezId	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	gene3	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	gene3Display	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	gene3hgncId	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	gene3entrezId	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	variantType	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	variantDescription	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	fusionType	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	structuralVariant	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	mutationEffect	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	hgvs_p	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	hgvs_pfull	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	hgvs_c	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	transcript	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	nucleotideAlteration	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	allelicFraction	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	tempusOrderId	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	accessionId	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	test_code	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	test_name	string
SOMATICBIOLOGICALLYRELEVANTVARIANTS	tempusId	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	gene	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	geneDescription	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	display	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	hgncId	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	entrezId	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	variantDescription	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	variantType	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	tempusOrderId	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	accessionId	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	test_code	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	test_name	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS	tempusId	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	gene	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	therapy	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	drugClass	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	tissue	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	evidenceType	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	association	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	status	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	url	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	pubMedId	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	fdaApproved	boolean
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	isOnLabel	boolean
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	tempusOrderId	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	accessionId	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	test_code	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	test_name	string
SOMATICPOTENTIALLYACTIONABLECOPYNUMBERVARIANTS_THERAPIES	tempusId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	gene	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	geneDescription	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	display	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	hgncId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	entrezId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	tempusOrderId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	accessionId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	test_code	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	test_name	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONS	tempusId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	gene	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	mutationEffect	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	hgvs_p	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	hgvs_pfull	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	hgvs_c	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	transcript	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	nucleotideAlteration	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	referenceGenome	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	allelicFraction	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	variantDescription	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	tempusOrderId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	accessionId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	test_code	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	test_name	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS	tempusId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	mutationEffect	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	variantDescription	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	therapy	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	drugClass	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	tissue	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	evidenceType	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	association	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	status	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	url	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	pubMedId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	fdaApproved	boolean
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	isOnLabel	boolean
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	tempusOrderId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	accessionId	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	test_code	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	test_name	string
SOMATICPOTENTIALLYACTIONABLEMUTATIONSVARIANTS_THERAPIES	tempusId	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	gene	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	geneDescription	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	display	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	hgncId	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	entrezId	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	variantType	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	variantDescription	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	mutationEffect	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	hgvs_p	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	hgvs_pfull	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	hgvs_c	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	transcript	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	nucleotideAlteration	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	allelicFraction	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	tempusOrderId	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	accessionId	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	test_code	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	test_name	string
SOMATICVARIANTSOFUNKNOWNSIGNIFICANCE	tempusId	string
SPECIMENS	collectionDate	string
SPECIMENS	receiptDate	string
SPECIMENS	sampleCategory	string
SPECIMENS	sampleSite	string
SPECIMENS	contentsReceivedLabel	string
SPECIMENS	notes	string
SPECIMENS	institutionData_caseId	string
SPECIMENS	institutionData_blockId	string
SPECIMENS	institutionData_tumorPercentage	string
SPECIMENS	tempusId	string
SPECIMENS	reportId	string
SPECIMENS_V2	collectiondate	string
SPECIMENS_V2	receiptdate	string
SPECIMENS_V2	samplecategory	string
SPECIMENS_V2	primarysamplesite	string
SPECIMENS_V2	normalsamplesite	string
SPECIMENS_V2	notes	string
SPECIMENS_V2	samplesite	string
SPECIMENS_V2	sampletype	string
SPECIMENS_V2	tempussampleid	string
SPECIMENS_V2	contentsreceivedlabel	string
SPECIMENS_V2	institutiondata_caseid	string
SPECIMENS_V2	institutiondata_blockid	string
SPECIMENS_V2	institutiondata_tumorpercentage	string
SPECIMENS_V2	diagnosis_originpathlabdiagnosis	string
SPECIMENS_V2	diagnosis_tempusicd10code	string
SPECIMENS_V2	diagnosis_tempusicdocodetopography	string
SPECIMENS_V2	diagnosis_tempusicdocodemorphology	string
SPECIMENS_V2	tempusId	string
SPECIMENS_V2	reportId	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_DRUGLIST_V2	drug	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_DRUGLIST_V2	classalreadyprescribed	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_DRUGLIST_V2	classname	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_DRUGLIST_V2	drugalreadyprescribed	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_DRUGLIST_V2	drugname	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_DRUGLIST_V2	tempusId	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_DRUGLIST_V2	reportId	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	drug	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	matchType	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	association	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	evidenceId	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	evidenceLevel	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	evidenceUrl	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	tissue	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	kdbVariant	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	ispediatric	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	evidenceOncoKB	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	logoTypes	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	tempusId	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_EVIDENCE_V2	reportId	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_V2	drug	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_V2	description	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_V2	genesymbol	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_V2	pVarSingleChar	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_V2	matchType	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_V2	evidence	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_V2	tempusId	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_MATCHES_V2	reportId	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	alreadyprescribed	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	drug	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	drugclass	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	effect	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	fdaapproved	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	fdaonlabel	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	druglist	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	matches	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	tempusId	string
TREATMENTIMPLICATIONS_TREATMENTS_THERAPIES_V2	reportId	string
TREATMENTIMPLICATIONS_TREATMENTS_V2	drug	string
TREATMENTIMPLICATIONS_TREATMENTS_V2	alreadyprescribeddisclaimer	string
TREATMENTIMPLICATIONS_TREATMENTS_V2	label	string
TREATMENTIMPLICATIONS_TREATMENTS_V2	sectiontype	string
TREATMENTIMPLICATIONS_TREATMENTS_V2	therapies	string
TREATMENTIMPLICATIONS_TREATMENTS_V2	tempusId	string
TREATMENTIMPLICATIONS_TREATMENTS_V2	reportId	string
TREATMENTIMPLICATIONS_V2	notes	string
TREATMENTIMPLICATIONS_V2	pediatricNotes	string
TREATMENTIMPLICATIONS_V2	treatments	string
TREATMENTIMPLICATIONS_V2	tempusId	string
TREATMENTIMPLICATIONS_V2	reportId	string
